MSSubClass,MSZoning,LotArea,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,SalePrice
20,RL,10933,Inside,1Fam,5,2009,2009,VinylSd,0.0,1555.0,180921.19589041095
20,RL,10816,Inside,1Fam,5,2008,2008,VinylSd,0.0,1720.0,180921.19589041095
20,RL,9178,Inside,1Fam,5,2008,2008,VinylSd,0.0,1468.0,180921.19589041095
20,RL,11422,Inside,1Fam,5,2007,2008,VinylSd,0.0,1838.0,180921.19589041095
20,RL,6762,Inside,1Fam,5,2007,2007,VinylSd,0.0,1282.0,180921.19589041095
20,RL,10324,Corner,1Fam,5,2008,2008,VinylSd,0.0,1254.0,180921.19589041095
20,RL,11645,Inside,1Fam,5,2005,2006,VinylSd,0.0,1498.0,180921.19589041095
60,RL,11646,Inside,1Fam,5,2005,2006,VinylSd,0.0,704.0,180921.19589041095
60,RL,16698,CulDSac,1Fam,5,1992,1993,VinylSd,0.0,1449.0,180921.19589041095
20,RL,9757,Inside,1Fam,7,1994,1994,VinylSd,0.0,990.0,180921.19589041095
20,RL,14753,Inside,1Fam,5,1998,1998,VinylSd,0.0,1463.0,180921.19589041095
60,RL,8750,Inside,1Fam,5,1998,1998,VinylSd,0.0,928.0,180921.19589041095
20,RL,10739,Inside,1Fam,5,2002,2001,VinylSd,0.0,1431.0,180921.19589041095
20,RL,11166,Inside,1Fam,5,2001,2001,VinylSd,0.0,1492.0,180921.19589041095
20,RL,16269,CulDSac,1Fam,5,1978,1978,MetalSd,0.0,907.0,180921.19589041095
20,RL,6950,Inside,1Fam,7,1979,1979,HdBoard,72.0,914.0,180921.19589041095
20,RL,11664,Corner,1Fam,5,2002,2002,VinylSd,0.0,1569.0,180921.19589041095
60,RL,12334,Inside,1Fam,5,2003,2003,VinylSd,0.0,1068.0,180921.19589041095
60,RL,8749,Inside,1Fam,5,2002,2002,VinylSd,0.0,840.0,180921.19589041095
60,RL,11250,Corner,1Fam,5,2001,2001,VinylSd,0.0,944.0,180921.19589041095
20,RL,15750,FR3,1Fam,5,1999,2000,VinylSd,0.0,1462.0,180921.19589041095
20,RL,12782,Inside,1Fam,5,2002,2003,HdBoard,0.0,1822.0,180921.19589041095
20,RL,8750,Inside,1Fam,5,1997,1998,VinylSd,0.0,1417.0,180921.19589041095
20,RL,10200,Inside,1Fam,5,2007,2007,VinylSd,0.0,1578.0,180921.19589041095
60,RL,11069,Corner,1Fam,5,2007,2007,VinylSd,0.0,608.0,180921.19589041095
20,RL,10682,Inside,1Fam,6,1960,1971,HdBoard,0.0,1014.0,180921.19589041095
180,RM,3675,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,547.0,180921.19589041095
20,RL,6410,Inside,1Fam,5,1959,1959,AsbShng,243.0,876.0,180921.19589041095
20,RL,11767,Inside,1Fam,5,1950,1950,MetalSd,0.0,1078.0,180921.19589041095
90,RL,10926,Inside,Duplex,5,1959,1959,VinylSd,0.0,1678.0,180921.19589041095
20,RL,11767,Inside,1Fam,5,1956,1956,HdBoard,0.0,1150.0,180921.19589041095
50,RL,8212,Inside,1Fam,6,1941,1950,Wd Sdng,0.0,720.0,180921.19589041095
50,RH,6300,Corner,1Fam,4,1938,1950,MetalSd,0.0,832.0,180921.19589041095
70,RL,5707,Inside,1Fam,6,1935,1950,Wd Sdng,0.0,583.0,180921.19589041095
30,RL,8574,Inside,1Fam,8,1916,2000,Stucco,0.0,816.0,180921.19589041095
70,RL,7155,Inside,1Fam,8,1918,1990,Wd Sdng,0.0,600.0,180921.19589041095
50,RL,13680,Inside,1Fam,6,1940,1950,Wd Sdng,0.0,840.0,180921.19589041095
20,RL,14680,Inside,1Fam,4,1960,1960,MetalSd,0.0,1273.0,180921.19589041095
90,RL,8145,Corner,Duplex,6,1940,1950,Wd Sdng,0.0,920.0,180921.19589041095
20,RL,9100,Inside,1Fam,6,1954,1954,BrkFace,694.0,1112.0,180921.19589041095
20,RL,13339,Inside,1Fam,6,1960,1960,HdBoard,875.0,1561.0,180921.19589041095
50,RL,15600,Inside,1Fam,7,1949,2005,BrkComm,507.0,1067.0,180921.19589041095
20,RL,17500,Corner,1Fam,5,1954,1954,HdBoard,435.0,1310.0,180921.19589041095
160,RM,1733,Inside,Twnhs,6,1980,1980,MetalSd,0.0,516.0,180921.19589041095
160,RM,1488,Inside,TwnhsE,6,1980,1992,MetalSd,0.0,561.0,180921.19589041095
160,RM,1612,Inside,Twnhs,6,1980,1980,MetalSd,0.0,561.0,180921.19589041095
80,RL,13607,Inside,1Fam,6,1986,1986,VinylSd,0.0,572.0,180921.19589041095
20,RL,17597,Inside,1Fam,9,1971,2009,BrkFace,419.0,1803.0,180921.19589041095
70,RM,8660,Inside,1Fam,6,1900,1993,AsbShng,0.0,760.0,180921.19589041095
30,C (all),10200,Inside,1Fam,6,1925,1950,MetalSd,0.0,572.0,180921.19589041095
120,RM,3843,Inside,TwnhsE,5,2007,2008,CemntBd,0.0,1596.0,180921.19589041095
60,RL,10125,Inside,1Fam,5,2000,2001,CemntBd,250.0,1107.0,180921.19589041095
85,RL,9750,Inside,1Fam,6,1977,1977,Plywood,0.0,902.0,180921.19589041095
85,RL,9360,Inside,1Fam,7,1977,1977,Plywood,116.0,957.0,180921.19589041095
20,RL,11070,Inside,1Fam,5,1991,1991,HdBoard,0.0,1582.0,180921.19589041095
20,RL,13438,Corner,1Fam,5,2008,2008,CemntBd,0.0,2190.0,180921.19589041095
20,RL,14463,Corner,1Fam,5,2008,2008,CemntBd,0.0,1641.0,180921.19589041095
60,RL,9839,CulDSac,1Fam,8,1980,2006,MetalSd,0.0,712.0,180921.19589041095
80,RL,14419,Corner,1Fam,5,1987,1989,Plywood,624.0,1645.0,180921.19589041095
60,RL,9157,Corner,1Fam,5,2003,2003,VinylSd,0.0,912.0,180921.19589041095
20,RL,12633,Inside,1Fam,5,2007,2007,CemntBd,0.0,1978.0,180921.19589041095
20,RL,12518,Inside,1Fam,7,1968,1968,HdBoard,0.0,1008.0,180921.19589041095
20,RL,13383,Inside,1Fam,5,1969,2000,HdBoard,0.0,1188.0,180921.19589041095
85,RL,7689,Inside,1Fam,8,1972,1972,MetalSd,76.0,796.0,180921.19589041095
80,RL,7706,Inside,1Fam,5,1993,1996,HdBoard,270.0,384.0,180921.19589041095
85,RL,7669,Inside,1Fam,6,1992,1993,HdBoard,110.0,828.0,180921.19589041095
60,RL,10429,Inside,1Fam,5,1992,1992,HdBoard,0.0,624.0,180921.19589041095
60,RL,10457,Inside,1Fam,7,1969,1969,VinylSd,288.0,784.0,180921.19589041095
60,RL,8702,Inside,1Fam,5,1997,1998,VinylSd,0.0,926.0,180921.19589041095
60,RL,8139,Inside,1Fam,5,1995,1996,VinylSd,0.0,680.0,180921.19589041095
60,RL,9535,Inside,1Fam,5,1998,1998,VinylSd,0.0,926.0,180921.19589041095
60,RL,15038,Corner,1Fam,5,1996,1996,HdBoard,0.0,916.0,180921.19589041095
20,RL,14137,Inside,1Fam,5,1996,1997,HdBoard,0.0,1348.0,180921.19589041095
120,RL,6264,Corner,1Fam,5,1997,1997,CemntBd,0.0,1664.0,180921.19589041095
120,RL,5070,Inside,TwnhsE,5,1992,1992,HdBoard,0.0,1280.0,180921.19589041095
60,RL,11184,Corner,1Fam,5,1998,1998,VinylSd,0.0,932.0,180921.19589041095
60,RL,14067,FR3,1Fam,5,1991,1991,HdBoard,0.0,836.0,180921.19589041095
120,RL,5950,Inside,TwnhsE,5,1989,1989,HdBoard,0.0,1337.0,180921.19589041095
60,RL,13543,Corner,1Fam,5,2005,2005,VinylSd,0.0,1168.0,180921.19589041095
20,RL,15401,CulDSac,1Fam,5,2004,2004,VinylSd,0.0,1884.0,180921.19589041095
20,RL,31220,FR2,1Fam,2,1952,1952,BrkFace,0.0,1632.0,180921.19589041095
120,RL,8118,Inside,TwnhsE,5,2007,2007,MetalSd,0.0,1710.0,180921.19589041095
20,RL,47280,Inside,1Fam,5,1950,1950,AsbShng,0.0,1488.0,180921.19589041095
20,RL,12680,Inside,1Fam,6,1988,1988,Plywood,0.0,1675.0,180921.19589041095
20,RL,10825,Inside,1Fam,7,1983,1983,WdShing,0.0,1260.0,180921.19589041095
20,RL,18559,CulDSac,1Fam,5,1978,1978,Plywood,186.0,2048.0,180921.19589041095
20,RL,14450,Inside,1Fam,5,1979,1979,Plywood,449.0,1782.0,180921.19589041095
20,RL,13068,Corner,1Fam,5,1976,1976,HdBoard,48.0,1211.0,180921.19589041095
60,RL,10400,Inside,1Fam,6,1980,1988,HdBoard,0.0,738.0,180921.19589041095
60,RL,9743,Inside,1Fam,6,1969,1969,VinylSd,0.0,720.0,180921.19589041095
60,RL,12511,Corner,1Fam,7,1978,1978,Plywood,0.0,1420.0,180921.19589041095
20,RL,10400,Inside,1Fam,5,1976,1976,HdBoard,0.0,1444.0,180921.19589041095
60,RL,14311,FR3,1Fam,5,1996,1996,VinylSd,0.0,1236.0,180921.19589041095
90,RL,9000,FR2,Duplex,5,1974,1974,VinylSd,0.0,896.0,180921.19589041095
20,RL,10295,FR2,1Fam,6,1969,1969,HdBoard,0.0,936.0,180921.19589041095
20,RL,7560,Inside,1Fam,5,1971,1971,MetalSd,613.0,864.0,180921.19589041095
160,RM,1680,Inside,Twnhs,5,1973,1973,HdBoard,0.0,483.0,180921.19589041095
160,RM,1890,Inside,Twnhs,6,1972,1972,HdBoard,0.0,483.0,180921.19589041095
160,RM,1680,Inside,Twnhs,5,1972,1972,HdBoard,0.0,630.0,180921.19589041095
160,RL,2308,FR2,TwnhsE,6,1975,1975,Plywood,294.0,855.0,180921.19589041095
120,RL,2529,Inside,Twnhs,6,1977,1977,Plywood,0.0,1055.0,180921.19589041095
20,RL,12704,Inside,1Fam,5,2007,2007,VinylSd,0.0,1582.0,180921.19589041095
20,RL,13693,Inside,1Fam,5,2007,2007,VinylSd,495.0,2418.0,180921.19589041095
20,RL,14418,Inside,1Fam,5,2007,2007,VinylSd,0.0,1950.0,180921.19589041095
60,RL,13418,Inside,1Fam,5,2006,2006,VinylSd,0.0,1850.0,180921.19589041095
60,RL,12539,Inside,1Fam,5,2005,2006,CemntBd,0.0,1620.0,180921.19589041095
60,RL,12151,Inside,1Fam,5,2005,2005,CemntBd,0.0,1414.0,180921.19589041095
60,RL,8899,Inside,1Fam,5,2007,2007,VinylSd,0.0,948.0,180921.19589041095
60,RL,10574,Inside,1Fam,5,2004,2004,VinylSd,0.0,1148.0,180921.19589041095
20,RL,12720,Inside,1Fam,5,2003,2003,MetalSd,0.0,2535.0,180921.19589041095
20,RL,10845,Corner,1Fam,5,2003,2004,VinylSd,0.0,1603.0,180921.19589041095
60,RL,16900,Inside,1Fam,5,2001,2002,VinylSd,0.0,1479.0,180921.19589041095
60,RL,16451,Corner,1Fam,5,2003,2003,VinylSd,0.0,1765.0,180921.19589041095
120,RL,10110,Inside,TwnhsE,5,2008,2008,MetalSd,0.0,1858.0,180921.19589041095
120,RL,12304,Corner,TwnhsE,5,2005,2005,VinylSd,0.0,1367.0,180921.19589041095
120,RL,8232,Inside,TwnhsE,5,2007,2008,MetalSd,0.0,1800.0,180921.19589041095
120,RL,6240,Inside,TwnhsE,5,2006,2007,MetalSd,0.0,1342.0,180921.19589041095
120,RL,6240,Inside,TwnhsE,5,2006,2007,MetalSd,0.0,1342.0,180921.19589041095
160,RL,2448,Inside,Twnhs,5,2003,2004,VinylSd,0.0,764.0,180921.19589041095
120,RL,3940,Inside,TwnhsE,5,2003,2003,VinylSd,0.0,1415.0,180921.19589041095
120,RM,3940,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,1393.0,180921.19589041095
20,RL,3710,Inside,1Fam,5,2007,2008,WdShing,0.0,1146.0,180921.19589041095
60,RL,9024,Inside,1Fam,5,2004,2004,VinylSd,0.0,789.0,180921.19589041095
60,RL,8010,Inside,1Fam,5,2002,2003,VinylSd,0.0,840.0,180921.19589041095
60,RL,8396,Inside,1Fam,5,2003,2003,VinylSd,0.0,847.0,180921.19589041095
120,RL,7301,Inside,TwnhsE,6,2007,2008,VinylSd,0.0,1350.0,180921.19589041095
60,RL,8220,Inside,1Fam,5,2000,2001,VinylSd,0.0,982.0,180921.19589041095
60,RL,7750,Inside,1Fam,5,2002,2002,VinylSd,0.0,707.0,180921.19589041095
60,RL,12460,FR2,1Fam,5,1999,2000,VinylSd,0.0,1037.0,180921.19589041095
60,RL,8390,Inside,1Fam,5,1999,1999,VinylSd,0.0,831.0,180921.19589041095
75,RL,9660,Inside,1Fam,5,1997,1997,HdBoard,0.0,1173.0,180921.19589041095
60,RL,11000,FR2,1Fam,5,2000,2000,VinylSd,0.0,1519.0,180921.19589041095
20,RL,11675,Inside,1Fam,5,1998,1998,VinylSd,0.0,1982.0,180921.19589041095
60,RL,10990,CulDSac,1Fam,5,1996,1997,VinylSd,0.0,1064.0,180921.19589041095
60,RL,11929,CulDSac,1Fam,7,1995,1995,VinylSd,0.0,1242.0,180921.19589041095
60,RL,10010,Inside,1Fam,5,1993,1994,VinylSd,852.0,1080.0,180921.19589041095
20,RL,13253,Inside,1Fam,5,2006,2006,VinylSd,0.0,1578.0,180921.19589041095
60,RL,9801,Inside,1Fam,5,2007,2007,VinylSd,0.0,1341.0,180921.19589041095
60,RL,9428,Inside,1Fam,5,2007,2008,VinylSd,0.0,955.0,180921.19589041095
20,RL,10037,Corner,1Fam,5,2006,2007,VinylSd,0.0,1460.0,180921.19589041095
20,FV,8640,Inside,1Fam,5,2007,2008,VinylSd,0.0,1363.0,180921.19589041095
20,FV,10625,Inside,1Fam,5,2007,2007,VinylSd,0.0,1660.0,180921.19589041095
20,FV,7500,Inside,1Fam,5,2007,2008,CemntBd,0.0,1218.0,180921.19589041095
60,RL,10110,Inside,1Fam,5,2003,2003,VinylSd,555.0,835.0,180921.19589041095
60,RL,12774,FR2,1Fam,5,2003,2004,VinylSd,0.0,835.0,180921.19589041095
20,RL,13072,Inside,1Fam,5,2005,2006,VinylSd,0.0,1175.0,180921.19589041095
20,RL,9260,Corner,1Fam,5,2007,2007,VinylSd,0.0,1162.0,180921.19589041095
60,RL,8453,Inside,1Fam,5,1995,1995,VinylSd,0.0,754.0,180921.19589041095
60,RL,8480,Inside,1Fam,5,1993,1994,HdBoard,0.0,886.0,180921.19589041095
60,RL,14565,CulDSac,1Fam,5,1994,1995,VinylSd,0.0,832.0,180921.19589041095
60,RL,8450,Inside,1Fam,5,2001,2001,VinylSd,0.0,827.0,180921.19589041095
60,RL,8285,Corner,1Fam,5,1992,1992,HdBoard,0.0,836.0,180921.19589041095
20,RL,9100,Inside,1Fam,5,1963,1963,Wd Sdng,799.0,984.0,180921.19589041095
20,RL,8100,Inside,1Fam,8,1961,2007,Wd Sdng,0.0,864.0,180921.19589041095
190,RL,8450,Inside,2fmCon,5,1968,1968,HdBoard,0.0,890.0,180921.19589041095
20,RL,6360,Inside,1Fam,5,1963,1963,Wd Sdng,0.0,864.0,180921.19589041095
20,RL,19508,Inside,1Fam,5,1974,1974,HdBoard,0.0,1430.0,180921.19589041095
50,RL,10759,Corner,1Fam,4,1972,1972,HdBoard,811.0,1001.0,180921.19589041095
60,RL,9205,Inside,1Fam,5,1990,1991,HdBoard,0.0,930.0,180921.19589041095
60,RL,11025,Inside,1Fam,5,1993,1994,Wd Sdng,0.0,1848.0,180921.19589041095
120,FV,3435,Corner,TwnhsE,5,2004,2005,MetalSd,0.0,1235.0,180921.19589041095
160,FV,3180,Inside,TwnhsE,5,2005,2005,MetalSd,0.0,600.0,180921.19589041095
160,FV,3180,Inside,TwnhsE,5,2007,2007,VinylSd,0.0,689.0,180921.19589041095
160,FV,2280,Inside,Twnhs,5,1999,1999,MetalSd,0.0,744.0,180921.19589041095
120,FV,4765,Inside,TwnhsE,5,2000,2000,MetalSd,0.0,1614.0,180921.19589041095
120,FV,4538,Inside,TwnhsE,5,2001,2001,VinylSd,0.0,1310.0,180921.19589041095
120,FV,4385,Inside,TwnhsE,5,2001,2001,VinylSd,0.0,1419.0,180921.19589041095
120,FV,4109,Inside,TwnhsE,5,1999,2000,VinylSd,0.0,1557.0,180921.19589041095
160,FV,2160,Inside,Twnhs,5,1999,2000,VinylSd,0.0,672.0,180921.19589041095
60,FV,10646,Corner,1Fam,5,2001,2001,VinylSd,0.0,858.0,180921.19589041095
160,FV,2645,Inside,Twnhs,5,1999,1999,MetalSd,0.0,960.0,180921.19589041095
160,FV,2645,Inside,Twnhs,5,1999,2000,MetalSd,0.0,960.0,180921.19589041095
160,FV,3951,Inside,TwnhsE,5,1998,1999,BrkFace,842.0,970.0,180921.19589041095
120,RL,11064,CulDSac,TwnhsE,5,1995,1995,BrkFace,670.0,1230.0,180921.19589041095
60,RL,24572,CulDSac,1Fam,3,1977,1977,Wd Sdng,0.0,994.0,180921.19589041095
20,RL,16280,Inside,1Fam,9,1976,2007,VinylSd,382.0,1426.0,180921.19589041095
60,FV,7500,Inside,1Fam,5,2002,2002,VinylSd,0.0,952.0,180921.19589041095
80,RL,11104,Inside,1Fam,6,1969,1969,MetalSd,0.0,1427.0,180921.19589041095
20,RL,11050,Inside,1Fam,5,1968,1968,HdBoard,0.0,1740.0,180921.19589041095
20,RL,15387,CulDSac,1Fam,7,1967,1967,Plywood,294.0,1620.0,180921.19589041095
90,RL,9750,Inside,Duplex,6,1965,1965,MetalSd,0.0,1625.0,180921.19589041095
60,RL,8814,Inside,1Fam,6,1968,1968,MetalSd,0.0,732.0,180921.19589041095
20,RL,8125,Inside,1Fam,7,1965,2005,HdBoard,456.0,912.0,180921.19589041095
90,RL,11072,Inside,Duplex,5,1965,1965,HdBoard,0.0,1728.0,180921.19589041095
60,RL,13355,Inside,1Fam,6,1971,1971,HdBoard,0.0,825.0,180921.19589041095
20,RL,7785,Inside,1Fam,5,1956,1956,HdBoard,0.0,0.0,180921.19589041095
20,RL,9900,Corner,1Fam,5,1961,1961,Plywood,0.0,1114.0,180921.19589041095
20,RL,11332,Corner,1Fam,7,1960,2000,Wd Sdng,0.0,1118.0,180921.19589041095
70,RL,4882,Inside,1Fam,7,1937,1950,MetalSd,0.0,348.0,180921.19589041095
20,RL,9600,Inside,1Fam,6,1960,1960,MetalSd,0.0,1296.0,180921.19589041095
20,RL,9600,Inside,1Fam,8,1950,2006,HdBoard,308.0,572.0,180921.19589041095
20,RL,7584,Inside,1Fam,5,1953,1953,Wd Sdng,0.0,1036.0,180921.19589041095
60,RL,14670,Inside,1Fam,7,1966,1999,VinylSd,0.0,1104.0,180921.19589041095
20,RL,8856,Inside,1Fam,4,1957,1957,Wd Sdng,52.0,1176.0,180921.19589041095
20,RL,9840,Inside,1Fam,7,1959,1998,HdBoard,0.0,1248.0,180921.19589041095
20,RL,13200,Inside,1Fam,6,1958,1958,Wd Sdng,0.0,1395.0,180921.19589041095
20,RL,10425,Inside,1Fam,5,1956,1958,MetalSd,0.0,1104.0,180921.19589041095
20,RL,11556,Inside,1Fam,6,1952,1952,MetalSd,0.0,720.0,180921.19589041095
20,RL,9373,Corner,1Fam,6,1953,1953,MetalSd,196.0,1152.0,180921.19589041095
20,RL,12774,Inside,1Fam,5,1953,1953,MetalSd,128.0,984.0,180921.19589041095
20,RL,14250,Inside,1Fam,5,1957,1957,Plywood,0.0,998.0,180921.19589041095
20,RL,8838,Inside,1Fam,3,1957,1982,MetalSd,0.0,0.0,180921.19589041095
90,RL,12436,Inside,Duplex,5,1957,1957,Wd Sdng,0.0,1824.0,180921.19589041095
20,RL,10122,Inside,1Fam,6,1948,1950,MetalSd,0.0,0.0,180921.19589041095
50,RL,7506,Corner,1Fam,8,1925,1950,VinylSd,0.0,747.0,180921.19589041095
30,RL,5400,Corner,1Fam,7,1940,2005,VinylSd,0.0,672.0,180921.19589041095
50,RL,10836,Inside,1Fam,5,1922,1950,Wd Sdng,0.0,892.0,180921.19589041095
20,RL,10180,Corner,1Fam,6,1968,1968,HdBoard,0.0,912.0,180921.19589041095
20,RL,11355,Corner,1Fam,7,1958,2001,HdBoard,0.0,1312.0,180921.19589041095
20,RL,12929,Inside,1Fam,6,1960,1993,Wd Sdng,0.0,1081.0,180921.19589041095
20,RL,7200,Inside,1Fam,7,1951,1951,MetalSd,0.0,876.0,180921.19589041095
20,RL,8000,Inside,1Fam,6,1959,1959,BrkFace,488.0,1256.0,180921.19589041095
20,RL,8000,Inside,1Fam,5,1962,1962,BrkFace,319.0,1027.0,180921.19589041095
50,RL,8064,Inside,1Fam,6,1948,1950,Wd Sdng,0.0,768.0,180921.19589041095
45,RL,6390,Corner,1Fam,7,1954,1954,MetalSd,0.0,936.0,180921.19589041095
50,RL,7200,Inside,1Fam,5,1954,1954,MetalSd,0.0,854.0,180921.19589041095
90,RL,8513,Corner,Duplex,5,1961,1961,BrkFace,0.0,1800.0,180921.19589041095
50,RL,7200,Inside,1Fam,6,1955,1967,MetalSd,0.0,768.0,180921.19589041095
20,RL,7200,Inside,1Fam,7,1954,1954,MetalSd,0.0,825.0,180921.19589041095
20,RL,7590,Inside,1Fam,5,1963,1963,Wd Sdng,0.0,1117.0,180921.19589041095
20,RM,9836,Inside,1Fam,5,2008,2008,VinylSd,0.0,192.0,180921.19589041095
50,RM,9184,Inside,1Fam,7,1948,2005,WdShing,0.0,780.0,180921.19589041095
70,RM,4800,Inside,1Fam,5,1910,2003,AsbShng,0.0,680.0,180921.19589041095
30,RM,4800,Corner,1Fam,4,1940,1950,MetalSd,0.0,672.0,180921.19589041095
75,RM,6000,Inside,1Fam,7,1915,2005,Wd Sdng,0.0,728.0,180921.19589041095
190,RM,11426,Inside,2fmCon,6,1910,1996,Wd Sdng,0.0,828.0,180921.19589041095
50,RM,7628,Inside,1Fam,6,1940,1985,MetalSd,0.0,801.0,180921.19589041095
50,RM,7308,Corner,1Fam,5,1920,1950,WdShing,0.0,936.0,180921.19589041095
30,RM,5400,Inside,1Fam,6,1920,2006,Stucco,0.0,931.0,180921.19589041095
190,RM,10800,Inside,2fmCon,6,1940,1950,Wd Sdng,0.0,884.0,180921.19589041095
30,RM,6756,Inside,1Fam,6,1910,1950,MetalSd,0.0,481.0,180921.19589041095
50,RM,5914,Inside,1Fam,9,1890,1996,Wd Sdng,0.0,684.0,180921.19589041095
50,RM,9000,Corner,1Fam,6,1946,1950,MetalSd,0.0,904.0,180921.19589041095
20,RM,7311,Corner,1Fam,5,1946,1950,VinylSd,0.0,407.0,180921.19589041095
20,RM,12205,Inside,1Fam,1,1949,1992,MetalSd,0.0,448.0,180921.19589041095
190,RM,9142,Inside,2fmCon,5,1900,2006,MetalSd,0.0,797.0,180921.19589041095
75,RM,5350,Corner,1Fam,8,1920,1965,Wd Sdng,0.0,624.0,180921.19589041095
50,RM,9143,Corner,1Fam,7,1900,2003,VinylSd,0.0,346.0,180921.19589041095
190,RM,9600,Inside,2fmCon,5,1920,1960,AsbShng,0.0,973.0,180921.19589041095
70,RM,6000,Corner,1Fam,9,1905,2005,MetalSd,0.0,572.0,180921.19589041095
70,RM,11340,Inside,1Fam,1,1920,1950,AsbShng,0.0,723.0,180921.19589041095
70,RM,10800,Inside,1Fam,7,1890,1999,Wd Sdng,0.0,1313.0,180921.19589041095
20,RM,9750,Inside,1Fam,6,1959,1959,MetalSd,0.0,984.0,180921.19589041095
20,RM,8516,Inside,1Fam,6,1958,2006,MetalSd,0.0,869.0,180921.19589041095
30,RL,7111,Inside,1Fam,7,1928,1983,WdShing,273.0,1008.0,180921.19589041095
50,RM,7425,Corner,1Fam,7,1945,1950,Wd Sdng,0.0,672.0,180921.19589041095
50,RL,7010,Inside,1Fam,5,1935,1950,Wd Sdng,0.0,1024.0,180921.19589041095
50,RM,5000,Inside,1Fam,7,1941,2006,Wd Sdng,0.0,672.0,180921.19589041095
70,RM,5870,Corner,1Fam,9,1900,2000,HdBoard,0.0,554.0,180921.19589041095
50,RM,6000,Inside,1Fam,7,1940,1989,Wd Sdng,0.0,981.0,180921.19589041095
30,RM,6000,Inside,1Fam,7,1924,2003,Wd Sdng,0.0,949.0,180921.19589041095
50,RM,6000,Inside,1Fam,7,1937,2000,Wd Sdng,162.0,825.0,180921.19589041095
50,RM,6000,Inside,1Fam,5,1939,1950,Wd Sdng,0.0,739.0,180921.19589041095
45,RM,5000,Inside,1Fam,7,1926,1950,MetalSd,0.0,992.0,180921.19589041095
50,RM,5520,FR2,1Fam,7,1920,1997,AsbShng,0.0,565.0,180921.19589041095
50,RM,6240,Inside,1Fam,7,1929,1950,MetalSd,0.0,704.0,180921.19589041095
30,RM,6120,Inside,1Fam,6,1945,1995,Plywood,0.0,0.0,180921.19589041095
50,RM,6240,Inside,1Fam,5,1939,1950,Wd Sdng,240.0,989.0,180921.19589041095
70,RM,6120,Inside,1Fam,5,1923,1950,Wd Sdng,0.0,1100.0,180921.19589041095
50,RL,9144,Inside,1Fam,4,1915,2004,VinylSd,0.0,810.0,180921.19589041095
60,RM,8094,Inside,2fmCon,8,1910,1983,Wd Sdng,0.0,1242.0,180921.19589041095
50,RM,4347,Inside,1Fam,8,1910,1950,MetalSd,0.0,796.0,180921.19589041095
30,RM,6291,Inside,1Fam,6,1930,1950,Stucco,0.0,768.0,180921.19589041095
70,RM,10266,Inside,1Fam,6,1952,1952,MetalSd,0.0,768.0,180921.19589041095
50,RM,6876,Inside,1Fam,6,1938,1958,Wd Sdng,0.0,1272.0,180921.19589041095
50,RM,10320,Inside,1Fam,6,1915,1978,HdBoard,0.0,880.0,180921.19589041095
30,RM,7200,Corner,1Fam,7,1925,1992,VinylSd,0.0,1040.0,180921.19589041095
50,RM,7006,Inside,1Fam,6,1925,1950,Stucco,0.0,768.0,180921.19589041095
30,RM,10320,Inside,1Fam,8,1912,1991,Wd Sdng,0.0,451.0,180921.19589041095
190,RM,10320,Inside,2fmCon,3,1915,1950,AsphShn,0.0,536.0,180921.19589041095
20,RL,9488,Inside,1Fam,6,1947,1993,VinylSd,0.0,1046.0,180921.19589041095
85,RL,11235,Corner,1Fam,6,1963,1963,HdBoard,0.0,981.0,180921.19589041095
80,RL,13014,Inside,1Fam,5,1978,1978,HdBoard,0.0,1008.0,180921.19589041095
20,RL,10265,Inside,1Fam,7,1967,2005,HdBoard,0.0,992.0,180921.19589041095
85,RL,7703,CulDSac,1Fam,8,1978,1978,HdBoard,0.0,450.0,180921.19589041095
20,RL,9981,Corner,1Fam,5,1967,1967,MetalSd,0.0,1073.0,180921.19589041095
85,RL,7400,CulDSac,1Fam,5,1984,1984,VinylSd,956.0,1060.0,180921.19589041095
190,RL,12900,Inside,2fmCon,4,1920,1950,BrkFace,0.0,1300.0,180921.19589041095
20,RL,9239,Inside,1Fam,8,1963,2003,VinylSd,0.0,960.0,180921.19589041095
20,RL,14175,Inside,1Fam,8,1956,1956,HdBoard,0.0,988.0,180921.19589041095
190,RL,10532,Corner,1Fam,3,1960,1960,Plywood,0.0,988.0,180921.19589041095
50,RL,8375,Corner,1Fam,7,1941,1973,Wd Sdng,0.0,576.0,180921.19589041095
80,RL,10200,Inside,1Fam,8,1970,1970,HdBoard,0.0,864.0,180921.19589041095
20,RL,20270,CulDSac,1Fam,6,1979,1979,Plywood,0.0,1524.0,180921.19589041095
50,RL,5190,Inside,1Fam,5,1948,1950,BrkFace,0.0,570.0,180921.19589041095
20,RL,9571,Inside,1Fam,6,1956,1956,Wd Sdng,0.0,1509.0,180921.19589041095
90,RL,9350,Inside,Duplex,5,1975,1975,HdBoard,0.0,864.0,180921.19589041095
60,RL,9360,Corner,1Fam,8,1962,2001,VinylSd,0.0,621.0,180921.19589041095
60,RL,9771,Corner,1Fam,5,1995,2002,HdBoard,0.0,1077.0,180921.19589041095
